Client,CLAIM_TYPE,CLAIM_CAUSE,CLAIM_YEAR,DAMAGE_DATE,LAST_MONTH_NET_PAID,LAST_MONTH_REMAINING_RESERVES,LAST_MONTH_INCURRED,DEDUCTIBLE,FLEET_TYPE,FLEET_GROUP,Net paid adj,Reserves adj,Incurred adj,idx,Net paid idx,Reserves idx,Incurred idx,Incl. 0,Ex. 0,minor,major
Client - 26,Partly own damage,Glass - replacement of windshield,2019,2019-05-13,2114,0,2114,0,Lätt lastbil,Lätt lastbil,2114,0,2114,1.1889382243053055,2513.4154061814156,0.0,2513.4154061814156,1,1,2513,0
Client - 26,"Ansvar, Vagn, Additional insurance","Annan olycka, Annan olycka, Rental car",2019,2019-01-15,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.203864927191195,0.0,0.0,0.0,1,0,0,0
Client - 26,"Additional insurance, Vagn","Rental car, Single vehicle accident",2019,2019-01-25,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.203864927191195,0.0,0.0,0.0,1,0,0,0
Client - 26,Vagn,Damage,2021,2021-10-06,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.1000866940755794,0.0,0.0,0.0,1,0,0,0
Client - 26,Additional insurance,Rental car,2019,2019-09-11,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.1775549542754817,0.0,0.0,0.0,1,0,0,0
Client - 26,"Ansvar, Vagn","Yield, Annan olycka",2019,2019-11-18,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.1726796840969527,0.0,0.0,0.0,1,0,0,0
Client - 26,Ansvar,Påkjørt parkert bil,2019,2019-01-10,20417,0,20417,0,Lätt lastbil,Lätt lastbil,20417,0,20417,1.203864927191195,24579.31021846263,0.0,24579.31021846263,1,1,24579,0
Client - 26,Maskinskade,Driftsstans,2019,2019-10-11,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.1752586153280005,0.0,0.0,0.0,1,0,0,0
Client - 26,Partly own damage,Glass - replacement of windshield,2019,2019-09-10,6877,0,6877,0,Personbil,Personbil Halv,6877,0,6877,1.1775549542754817,8098.0454205524875,0.0,8098.0454205524875,1,1,8098,0
Client - 26,"Additional insurance, Partly own damage","Rental car, Machine damage",2021,2021-01-14,13392,0,13392,0,Lätt lastbil,Lätt lastbil,13392,0,13392,1.142055847439159,15294.411908905218,0.0,15294.411908905218,1,1,15294,0
Client - 26,Partly own damage,Glass - replacement of windshield,2019,2019-07-23,2476,0,2476,0,Personbil,Personbil Hel,2476,0,2476,1.1827713544079563,2928.5418735140997,0.0,2928.5418735140997,1,1,2928,0
Client - 26,Vagn,Single vehicle accident,2021,2021-06-14,16189,0,16189,0,Personbil,Personbil Hel,16189,0,16189,1.1199557377618696,18130.963438626906,0.0,18130.963438626906,1,1,18130,0
Client - 26,Partly own damage,Glass - repair,2019,2019-03-06,2304,0,2304,0,Lätt lastbil,Lätt lastbil,2304,0,2304,1.1963179725577933,2756.3166087731556,0.0,2756.3166087731556,1,1,2756,0
Client - 26,"Partly own damage, Additional insurance","Machine damage, Rental car",2020,2020-02-27,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.1671869599566365,0.0,0.0,0.0,1,0,0,0
Client - 26,Partly own damage,Glass - replacement of windshield,2021,2021-09-02,7294,0,7294,0,Personbil,Personbil Halv,7294,0,7294,1.105121786731954,8060.758312422873,0.0,8060.758312422873,1,1,8060,0
Client - 26,Kasko,Kört/backat på fasta föremål,2019,2019-09-11,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.1775549542754817,0.0,0.0,0.0,1,0,0,0
Client - 26,"Ansvar, Ansvar, Additional insurance, Vagn","Påkjørt parkert bil, Annan olycka, Rental car, Annan olycka",2020,2020-02-20,0,0,0,0,Lätt lastbil,Lätt lastbil,0,0,0,1.1671869599566365,0.0,0.0,0.0,1,0,0,0
Client - 26,"Ansvar, Vagn, Additional insurance","Annan olycka, Annan olycka, Rental car",2019,2019-12-03,1000,0,1000,0,Personbil,Personbil Hel,1000,0,1000,1.1705609685452083,1170.5609685452082,0.0,1170.5609685452082,1,1,1170,0
Client - 26,Partly own damage,Glass - repair,2022,2022-10-10,550,0,550,0,Personbil,Personbil Halv,550,0,550,1.0369976628633308,570.348714574832,0.0,570.348714574832,1,1,570,0
Client - 26,"Additional insurance, Vagn","Rental car, Påkjørsel dyr",2019,2019-09-11,54851,0,54851,0,Personbil,Personbil Hel,54851,0,54851,1.1775549542754817,64590.06679696445,0.0,64590.06679696445,1,1,64590,0
Client - 26,"Ansvar, Vagn","Påkjørt bakfra, Annan olycka",2020,2020-02-21,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.1671869599566365,0.0,0.0,0.0,1,0,0,0
Client - 26,Ansvar,Påkjørt bakfra,2021,2021-03-11,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.1346565716830876,0.0,0.0,0.0,1,0,0,0
Client - 26,"Ansvar, Vagn","Påkjørt parkert bil, Annan olycka",2020,2020-11-26,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.1482108277162304,0.0,0.0,0.0,1,0,0,0
Client - 26,"Additional insurance, Vagn","Rental car, Single vehicle accident",2020,2020-05-03,11797,0,11797,0,Personbil,Personbil Hel,11797,0,11797,1.1628357027876666,13717.972785786102,0.0,13717.972785786102,1,1,13717,0
Client - 26,Ansvar,Påkjørt parkert bil,2020,2020-09-03,33874,0,33874,0,Lätt lastbil,Lätt lastbil,33874,0,33874,1.1542833305193285,39100.193538011736,0.0,39100.193538011736,1,1,39100,0
Client - 26,Vagn,Single vehicle accident,2020,2020-12-10,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.145550141445246,0.0,0.0,0.0,1,0,0,0
Client - 26,"Additional insurance, Additional insurance","Rental car, Excess reduction in animal collision",2020,2020-11-26,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.1482108277162304,0.0,0.0,0.0,1,0,0,0
Client - 26,"Additional insurance, Vagn, Ansvar","Rental car, Annan olycka, Only personal injury",2019,2019-08-08,61019,0,61019,0,Personbil,Personbil Hel,61019,0,61019,1.1799791046919559,72001.14498919845,0.0,72001.14498919845,1,1,72001,0
Client - 26,Kasko,Kört/backat på fasta föremål,2019,2019-12-05,7926,0,7926,0,Personbil,Personbil Hel,7926,0,7926,1.1705609685452083,9277.86623668932,0.0,9277.86623668932,1,1,9277,0
Client - 26,"Vagn, Additional insurance","Single vehicle accident, Rental car",2022,2022-06-08,8360,0,8360,0,Lätt lastbil,Lätt lastbil,8360,0,8360,1.054526910261884,8815.84496978935,0.0,8815.84496978935,1,1,8815,0
Client - 26,"Ansvar, Additional insurance, Vagn","Yield, Rental car, Annan olycka",2020,2020-06-18,29920,0,29920,0,Lätt lastbil,Lätt lastbil,29920,0,29920,1.1611101902209282,34740.41689141017,0.0,34740.41689141017,1,1,34740,0
Client - 26,Partly own damage,Glass - replacement of windshield,2019,2019-05-15,2476,0,2476,0,Personbil,Personbil Hel,2476,0,2476,1.1889382243053055,2943.8110433799366,0.0,2943.8110433799366,1,1,2943,0
Client - 26,Ansvar,Påkjørt parkert bil,2021,2021-03-26,10600,0,10600,2594,Personbil,Personbil Halv,10600,0,10600,1.1346565716830876,12027.35965984073,0.0,12027.35965984073,1,1,12027,0
Client - 26,Partly own damage,Glass - replacement of windshield,2019,2019-09-05,3936,0,3936,0,Personbil,Personbil Hel,3936,0,3936,1.1775549542754817,4634.856300028296,0.0,4634.856300028296,1,1,4634,0
Client - 26,Ansvar,Påkjørt parkert bil,2020,2020-09-11,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.1542833305193285,0.0,0.0,0.0,1,0,0,0
Client - 26,Partly own damage,Glass - replacement of windshield,2019,2019-10-01,2476,0,2476,0,Personbil,Personbil Hel,2476,0,2476,1.1752586153280005,2909.940331552129,0.0,2909.940331552129,1,1,2909,0
Client - 26,"Ansvar, Additional insurance, Vagn","Påkjørt parkert bil, Rental car, Annan olycka",2020,2020-09-11,884,0,884,0,Personbil,Personbil Hel,884,0,884,1.1542833305193285,1020.3864641790864,0.0,1020.3864641790864,1,1,1020,0
Client - 26,Additional insurance,Rental car,2020,2020-01-05,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.1687322604768526,0.0,0.0,0.0,1,0,0,0
Client - 26,Partly own damage,Glass - replacement of windshield,2022,2022-11-15,6987,0,6987,0,Personbil,Personbil Hel,6987,0,6987,1.0328665478267447,7216.638569665465,0.0,7216.638569665465,1,1,7216,0
Client - 26,Partly own damage,Rescue,2022,2022-11-15,142,0,142,0,Personbil,Personbil Hel,142,0,142,1.0328665478267447,146.66704979139774,0.0,146.66704979139774,1,1,146,0
Client - 26,Partly own damage,Glass - repair,2020,2020-03-16,550,0,550,0,Lätt lastbil,Lätt lastbil,550,0,550,1.1657876971211079,641.1832334166094,0.0,641.1832334166094,1,1,641,0
Client - 26,Partly own damage,Glass - replacement of windshield,2021,2021-02-18,2191,0,2191,0,Lätt lastbil,Lätt lastbil,2191,0,2191,1.138109015120565,2493.596852129158,0.0,2493.596852129158,1,1,2493,0
Client - 26,"Additional insurance, Vagn","Rental car, Single vehicle accident",2020,2020-03-02,22829,0,22829,0,Personbil,Personbil Hel,22829,0,22829,1.1657876971211079,26613.76733757777,0.0,26613.76733757777,1,1,26613,0
Client - 26,"Vagn, Additional insurance","Single vehicle accident, Rental car",2021,2021-07-31,19851,0,19851,0,Personbil,Personbil Hel,19851,0,19851,1.1147801077725092,22129.49991939208,0.0,22129.49991939208,1,1,22129,0
Client - 26,Partly own damage,Glass - repair,2020,2020-11-11,550,0,550,0,Lätt lastbil,Lätt lastbil,550,0,550,1.1482108277162304,631.5159552439267,0.0,631.5159552439267,1,1,631,0
Client - 26,Vagn,Single vehicle accident,2019,2019-04-30,3342,0,3342,0,Personbil,Personbil Hel,3342,0,3342,1.1924174712054612,3985.059188768651,0.0,3985.059188768651,1,1,3985,0
Client - 26,"Additional insurance, Vagn","Rental car, Single vehicle accident",2023,2023-06-12,0,20623,20623,0,Personbil,Personbil Hel,0,20623,20623,1.0066551462666173,0.0,20760.249081456448,20760.249081456448,1,1,20760,0
Client - 26,Partly own damage,Glass - replacement of windshield,2020,2020-02-17,2673,0,2673,0,Personbil,Personbil Hel,2673,0,2673,1.1671869599566365,3119.8907439640893,0.0,3119.8907439640893,1,1,3119,0
Client - 26,Vagn,Single vehicle accident,2021,2021-08-21,12075,0,12075,0,Personbil,Personbil Hel,12075,0,12075,1.110381205992676,13407.853062361564,0.0,13407.853062361564,1,1,13407,0
Client - 26,"Additional insurance, Partly own damage","Rental car, Stjålet",2020,2020-12-07,23529,0,23529,0,Lätt lastbil,Lätt lastbil,23529,0,23529,1.145550141445246,26953.649278065193,0.0,26953.649278065193,1,1,26953,0
Client - 26,"Additional insurance, Vagn","Rental car, Single vehicle accident",2021,2021-02-04,5958,0,5958,0,Lätt lastbil,Lätt lastbil,5958,0,5958,1.138109015120565,6780.853512088327,0.0,6780.853512088327,1,1,6780,0
Client - 26,"Additional insurance, Vagn","Rental car, Single vehicle accident",2021,2021-12-21,4802,0,4802,0,Personbil,Personbil Hel,4802,0,4802,1.0875911369863258,5222.612639808336,0.0,5222.612639808336,1,1,5222,0
Client - 26,Additional insurance,Rental car,2021,2021-12-12,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.0875911369863258,0.0,0.0,0.0,1,0,0,0
Client - 26,Partly own damage,Rescue,2023,2023-04-11,4944,0,4944,0,Lastbil,Tung lastbil ej yrkestrafik,4944,0,4944,1.0136697314539869,5011.583152308511,0.0,5011.583152308511,1,1,5011,0
Client - 26,"Ansvar, Additional insurance, Vagn","Yield, Rental car, Annan olycka",2022,2022-02-07,0,0,0,0,Lastbil,Tung lastbil ej yrkestrafik,0,0,0,1.0760148127716114,0.0,0.0,0.0,1,0,0,0
Client - 26,"Vagn, Additional insurance","Single vehicle accident, Rental car",2022,2022-02-20,29323,0,29323,0,Personbil,Personbil Hel,29323,0,29323,1.0760148127716114,31551.98235490196,0.0,31551.98235490196,1,1,31551,0
Client - 26,Kasko,Annan olycka,2019,2019-08-22,324,0,324,0,Personbil,Personbil Halv,324,0,324,1.1799791046919559,382.3132299201937,0.0,382.3132299201937,1,1,382,0
Client - 26,Ansvar,Påkjørt parkert bil,2019,2019-10-21,14008,0,14008,0,Personbil,Personbil Halv,14008,0,14008,1.1752586153280005,16463.02268351463,0.0,16463.02268351463,1,1,16463,0
Client - 26,Partly own damage,Glass - replacement of windshield,2021,2021-01-29,1855,0,1855,0,Lätt lastbil,Lätt lastbil,1855,0,1855,1.142055847439159,2118.51359699964,0.0,2118.51359699964,1,1,2118,0
Client - 26,"Additional insurance, Vagn","Rental car, Single vehicle accident",2022,2022-05-16,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.0589936876090518,0.0,0.0,0.0,1,0,0,0
Client - 26,Bilansvar,Påkörd/bilolycka,2022,2022-02-07,0,0,0,0,,,0,0,0,1.0760148127716114,0.0,0.0,0.0,1,0,0,0
Client - 26,Kasko,Kört/backat på fasta föremål,2020,2020-08-13,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.156782342757734,0.0,0.0,0.0,1,0,0,0
Client - 26,Partly own damage,Glass - repair,2022,2022-07-27,550,0,550,0,Personbil,Personbil Halv,550,0,550,1.0499918221198097,577.4955021658953,0.0,577.4955021658953,1,1,577,0
Client - 26,Partly own damage,Glass - replacement of windshield,2022,2022-09-15,3731,0,3731,0,Personbil,Personbil Hel,3731,0,3731,1.041228241270539,3884.8225681803806,0.0,3884.8225681803806,1,1,3884,0
Client - 26,Bilansvar,Påkörd/bilolycka,2020,2020-10-12,1688,0,1688,0,,,1688,0,1688,1.1508475973535237,1942.630744332748,0.0,1942.630744332748,1,1,1942,0
Client - 26,Partly own damage,Glass - replacement of windshield,2022,2022-01-11,6422,6422,12844,0,Personbil,Personbil Halv,6422,6422,12844,1.0819545435889897,6948.312078928492,6948.312078928492,13896.624157856984,1,1,13896,0
Client - 26,"Ansvar, Vagn","Påkjørt bakfra, Annan olycka",2022,2022-02-07,70283,0,70283,0,Personbil,Personbil Hel,70283,0,70283,1.0760148127716114,75625.54908602717,0.0,75625.54908602717,1,1,75625,0
Client - 26,Partly own damage,Glass - replacement of windshield,2022,2022-11-08,5177,0,5177,0,Personbil,Personbil Hel,5177,0,5177,1.0328665478267447,5347.150118099057,0.0,5347.150118099057,1,1,5347,0
Client - 26,"Vagn, Additional insurance","Single vehicle accident, Rental car",2019,2019-03-21,41064,0,41064,0,Personbil,Personbil Hel,41064,0,41064,1.1963179725577933,49125.60122511322,0.0,49125.60122511322,1,1,49125,0
Client - 26,"Vagn, Additional insurance","Single vehicle accident, Rental car",2021,2021-06-04,9755,0,9755,0,Personbil,Personbil Hel,9755,0,9755,1.1199557377618696,10925.168221867038,0.0,10925.168221867038,1,1,10925,0
Client - 26,"Additional insurance, Partly own damage","Rental car, Machine damage",2019,2019-07-21,6022,0,6022,0,Personbil,Personbil Hel,6022,0,6022,1.1827713544079563,7122.649096244713,0.0,7122.649096244713,1,1,7122,0
Client - 26,Partly own damage,Glass - replacement of windshield,2022,2022-09-30,3613,0,3613,0,Personbil,Personbil Hel,3613,0,3613,1.041228241270539,3761.957635710457,0.0,3761.957635710457,1,1,3761,0
Client - 26,Ansvar,Yield,2021,2021-12-30,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.0875911369863258,0.0,0.0,0.0,1,0,0,0
Client - 26,Partly own damage,Rescue,2019,2019-09-23,1372,0,1372,0,Personbil,Personbil Hel,1372,0,1372,1.1775549542754817,1615.6053972659608,0.0,1615.6053972659608,1,1,1615,0
Client - 26,Partly own damage,Glass - replacement of windshield,2021,2021-09-21,2698,0,2698,0,Personbil,Personbil Hel,2698,0,2698,1.105121786731954,2981.618580602812,0.0,2981.618580602812,1,1,2981,0
Client - 26,"Additional insurance, Vagn","Rental car, Single vehicle accident",2023,2023-03-28,21830,0,21830,0,Personbil,Personbil Hel,21830,0,21830,1.0173176239356971,22208.043730516267,0.0,22208.043730516267,1,1,22208,0
Client - 26,Ansvar,Kollision i korsning ,2019,2019-05-23,40300,0,40300,0,Traktor,"Traktor, minitraktor, åkgräsklippare",40300,0,40300,1.1889382243053055,47914.21043950381,0.0,47914.21043950381,1,1,47914,0
Client - 26,Vagn,Single vehicle accident,2019,2019-10-22,2814,0,2814,0,Personbil,Personbil Hel,2814,0,2814,1.1752586153280005,3307.177743532993,0.0,3307.177743532993,1,1,3307,0
Client - 26,"Ansvar, Vagn, Additional insurance","Annan olycka, Annan olycka, Rental car",2023,2023-03-24,17131,13631,30762,0,Lastbil,Tung lastbil ej yrkestrafik,17131,13631,30762,1.0173176239356971,17427.66821564243,13867.056531867487,31294.724747509914,1,1,31294,0
Client - 26,Ansvar,Påkjørt parkert bil,2019,2019-11-12,7624,0,7624,0,Lätt lastbil,Lätt lastbil,7624,0,7624,1.1726796840969527,8940.509911555167,0.0,8940.509911555167,1,1,8940,0
Client - 26,Additional insurance,Rental car,2020,2020-02-16,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.1671869599566365,0.0,0.0,0.0,1,0,0,0
Client - 26,Partly own damage,Glass - replacement of windshield,2021,2021-02-25,2677,0,2677,0,Lätt lastbil,Lätt lastbil,2677,0,2677,1.138109015120565,3046.7178334777527,0.0,3046.7178334777527,1,1,3046,0
Client - 26,Partly own damage,Glass - replacement of windshield,2021,2021-12-13,3264,0,3264,0,Personbil,Personbil Hel,3264,0,3264,1.0875911369863258,3549.8974711233673,0.0,3549.8974711233673,1,1,3549,0
Client - 26,"Vagn, Additional insurance","Single vehicle accident, Rental car",2021,2021-09-30,9935,0,9935,0,Personbil,Personbil Hel,9935,0,9935,1.105121786731954,10979.384951181963,0.0,10979.384951181963,1,1,10979,0
Client - 26,Partly own damage,Rescue,2022,2022-03-02,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.06941858798354,0.0,0.0,0.0,1,0,0,0
Client - 26,"Vagn, Ansvar","Annan olycka, Påkjørt parkert bil",2022,2022-02-18,0,0,0,0,Lätt lastbil,Lätt lastbil,0,0,0,1.0760148127716114,0.0,0.0,0.0,1,0,0,0
Client - 26,Partly own damage,Glass - repair,2023,2023-03-07,550,0,550,0,Personbil,Personbil Halv,550,0,550,1.0173176239356971,559.5246931646334,0.0,559.5246931646334,1,1,559,0
Client - 26,"Vagn, Additional insurance","Single vehicle accident, Rental car",2022,2022-11-28,60563,0,60563,0,Lätt lastbil,Lätt lastbil,60563,0,60563,1.0328665478267447,62553.49673603114,0.0,62553.49673603114,1,1,62553,0
Client - 26,Partly own damage,Glass - replacement of windshield,2021,2021-10-28,6061,0,6061,0,Lätt lastbil,Lätt lastbil,6061,0,6061,1.1000866940755794,6667.625452792086,0.0,6667.625452792086,1,1,6667,0
Client - 26,"Additional insurance, Vagn","Rental car, Påkjørsel dyr",2022,2022-04-21,11503,0,11503,0,Personbil,Personbil Hel,11503,0,11503,1.0642131231470413,12241.643555560417,0.0,12241.643555560417,1,1,12241,0
Client - 26,"Vagnskadegaranti, Additional insurance","Single vehicle accident, Rental car",2021,2021-06-13,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.1199557377618696,0.0,0.0,0.0,1,0,0,0
Client - 26,Partly own damage,Glass - replacement of windshield,2020,2020-06-30,2523,0,2523,0,Personbil,Personbil Hel,2523,0,2523,1.1611101902209282,2929.481009927402,0.0,2929.481009927402,1,1,2929,0
Client - 26,"Vagn, Additional insurance","Single vehicle accident, Rental car",2022,2022-03-24,10551,0,10551,0,Personbil,Personbil Hel,10551,0,10551,1.06941858798354,11283.435521814332,0.0,11283.435521814332,1,1,11283,0
Client - 26,Kasko,Annan olycka,2019,2019-08-26,3733,0,3733,0,Lätt lastbil,Lätt lastbil,3733,0,3733,1.1799791046919559,4404.861997815071,0.0,4404.861997815071,1,1,4404,0
Client - 26,Partly own damage,Rescue,2023,2023-01-10,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.0248988356562394,0.0,0.0,0.0,1,0,0,0
Client - 26,"Additional insurance, Additional insurance, Vagn","Rental car, Rental car, Annan olycka",2019,2019-01-03,8743,0,8743,0,Personbil,Personbil Hel,8743,0,8743,1.203864927191195,10525.391058432619,0.0,10525.391058432619,1,1,10525,0
Client - 26,"Additional insurance, Ansvar","Rental car, Yield",2020,2020-10-12,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.1508475973535237,0.0,0.0,0.0,1,0,0,0
Client - 26,Partly own damage,Rescue,2021,2021-08-26,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.110381205992676,0.0,0.0,0.0,1,0,0,0
Client - 26,"Vagn, Additional insurance","Single vehicle accident, Rental car",2019,2019-05-29,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.1889382243053055,0.0,0.0,0.0,1,0,0,0
Client - 26,Partly own damage,Glass - replacement of windshield,2021,2021-08-17,2465,0,2465,0,Lätt lastbil,Lätt lastbil,2465,0,2465,1.110381205992676,2737.0896727719464,0.0,2737.0896727719464,1,1,2737,0
Client - 26,"Vagn, Ansvar","Annan olycka, Påkjørt parkert bil",2021,2021-01-15,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.142055847439159,0.0,0.0,0.0,1,0,0,0
Client - 26,Partly own damage,Glass - replacement of windshield,2020,2020-10-20,2523,0,2523,0,Personbil,Personbil Hel,2523,0,2523,1.1508475973535237,2903.5884881229404,0.0,2903.5884881229404,1,1,2903,0
Client - 26,Ansvar,Hit property,2021,2021-02-16,0,0,0,0,Lastbil,Tung lastbil ej yrkestrafik,0,0,0,1.138109015120565,0.0,0.0,0.0,1,0,0,0
Client - 26,Kasko,Kört/backat på fasta föremål,2020,2020-01-15,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.1687322604768526,0.0,0.0,0.0,1,0,0,0
Client - 26,Ansvar,Backat på annat fordon ,2019,2019-10-29,4505,0,4505,0,Personbil,Personbil Hel,4505,0,4505,1.1752586153280005,5294.5400620526425,0.0,5294.5400620526425,1,1,5294,0
Client - 26,"Ansvar, Additional insurance, Vagn","Påkjørt bakfra, Rental car, Annan olycka",2022,2022-09-07,13224,0,0,0,Lätt lastbil,Lätt lastbil,13224,0,0,1.041228241270539,13769.202262561606,0.0,0.0,1,0,0,0
Client - 26,Partly own damage,Glass - replacement of windshield,2021,2021-03-11,2224,0,2224,0,Lätt lastbil,Lätt lastbil,2224,0,2224,1.1346565716830876,2523.476215423187,0.0,2523.476215423187,1,1,2523,0
Client - 26,Partly own damage,Glass - replacement of windshield,2022,2022-07-20,2371,0,2371,0,Lätt lastbil,Lätt lastbil,2371,0,2371,1.0499918221198097,2489.5306102460686,0.0,2489.5306102460686,1,1,2489,0
Client - 26,"Additional insurance, Additional insurance","Wrong fuelling, Rental car",2020,2020-03-29,2690,0,2690,0,Personbil,Personbil Hel,2690,0,2690,1.1657876971211079,3135.96890525578,0.0,3135.96890525578,1,1,3135,0
Client - 26,Partly own damage,Glass - replacement of windshield,2021,2021-02-24,3979,0,3979,0,Personbil,Personbil Hel,3979,0,3979,1.138109015120565,4528.535771164728,0.0,4528.535771164728,1,1,4528,0
Client - 26,Partly own damage,Glass - replacement of windshield,2022,2022-06-22,3681,0,3681,0,Personbil,Personbil Halv,3681,0,3681,1.054526910261884,3881.713556673995,0.0,3881.713556673995,1,1,3881,0
Client - 26,Partly own damage,Rescue,2021,2021-05-26,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.124962624879171,0.0,0.0,0.0,1,0,0,0
Client - 26,"Ansvar, Additional insurance, Vagn","Yield, Rental car, Annan olycka",2021,2021-06-01,24448,0,24448,0,Lätt lastbil,Lätt lastbil,24448,0,24448,1.1199557377618696,27380.67787680219,0.0,27380.67787680219,1,1,27380,0
Client - 26,Partly own damage,Glass - replacement of windshield,2022,2022-11-22,3354,0,3354,0,Lätt lastbil,Lätt lastbil,3354,0,3354,1.0328665478267447,3464.2344014109017,0.0,3464.2344014109017,1,1,3464,0
Client - 26,Partly own damage,Glass - replacement of windshield,2020,2020-11-16,2870,0,2870,0,Personbil,Personbil Hel,2870,0,2870,1.1482108277162304,3295.365075545581,0.0,3295.365075545581,1,1,3295,0
Client - 26,Partly own damage,Glass - replacement of windshield,2020,2020-02-05,2863,0,2863,0,Lätt lastbil,Lätt lastbil,2863,0,2863,1.1671869599566365,3341.65626635585,0.0,3341.65626635585,1,1,3341,0
Client - 26,Additional insurance,Rental car,2020,2020-11-12,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.1482108277162304,0.0,0.0,0.0,1,0,0,0
Client - 26,"Additional insurance, Partly own damage","Rental car, Machine damage",2023,2023-02-01,8985,0,8985,0,Lätt lastbil,Lätt lastbil,8985,0,8985,1.0210603684950852,9174.22741092834,0.0,9174.22741092834,1,1,9174,0
Client - 26,Partly own damage,Glass - replacement of windshield,2020,2020-07-06,2748,0,2748,0,Personbil,Personbil Hel,2748,0,2748,1.1591170934207717,3185.2537727202807,0.0,3185.2537727202807,1,1,3185,0
Client - 26,"Additional insurance, Vagn, Ansvar","Rental car, Annan olycka, Påkjørt parkert bil",2023,2023-06-07,0,10823,10823,0,Lätt lastbil,Lätt lastbil,0,10823,10823,1.0066551462666173,0.0,10895.028648043599,10895.028648043599,1,1,10895,0
Client - 26,Ansvar,Påkjørt parkert bil,2020,2020-02-27,10084,0,10084,0,Lätt lastbil,Lätt lastbil,10084,0,10084,1.1671869599566365,11769.913304202722,0.0,11769.913304202722,1,1,11769,0
Client - 26,"Ansvar, Vagn","Påkjørt parkert bil, Annan olycka",2022,2022-05-16,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.0589936876090518,0.0,0.0,0.0,1,0,0,0
Client - 26,Partly own damage,Glass - repair,2019,2019-05-15,550,0,550,0,Personbil,Personbil Halv,550,0,550,1.1889382243053055,653.916023367918,0.0,653.916023367918,1,1,653,0
Client - 26,Partly own damage,Glass - replacement of windshield,2023,2023-03-15,3554,0,3554,0,Personbil,Personbil Hel,3554,0,3554,1.0173176239356971,3615.5468354674676,0.0,3615.5468354674676,1,1,3615,0
Client - 26,"Ansvar, Vagn","Annan olycka, Annan olycka",2022,2022-01-07,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.0819545435889897,0.0,0.0,0.0,1,0,0,0
Client - 26,"Additional insurance, Partly own damage","Rental car, Machine damage",2022,2022-11-15,79,0,79,0,Personbil,Personbil Hel,79,0,79,1.0328665478267447,81.59645727831283,0.0,81.59645727831283,1,1,81,0
Client - 26,Partly own damage,Annan olycka,2023,2023-05-15,0,10823,10823,0,Personbil,Personbil Hel,0,10823,10823,1.0101158457175077,0.0,10932.483798200585,10932.483798200585,1,1,10932,0
Client - 26,Additional insurance,Rental car,2022,2022-12-22,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.0288339214644617,0.0,0.0,0.0,1,0,0,0
Client - 26,Partly own damage,Glass - replacement of windshield,2021,2021-06-01,4224,0,4224,0,Personbil,Personbil Hel,4224,0,4224,1.1199557377618696,4730.693036306137,0.0,4730.693036306137,1,1,4730,0
Client - 26,Partly own damage,Glass - replacement of windshield,2022,2022-04-28,2745,0,2745,0,Lätt lastbil,Lätt lastbil,2745,0,2745,1.0642131231470413,2921.2650230386284,0.0,2921.2650230386284,1,1,2921,0
Client - 26,"Ansvar, Vagn, Additional insurance","Hit property, Single vehicle accident, Rental car",2022,2022-06-27,22982,0,22982,0,Lastbil,Tung lastbil ej yrkestrafik,22982,0,22982,1.054526910261884,24235.137451638617,0.0,24235.137451638617,1,1,24235,0
Client - 26,"Vagn, Additional insurance","Annan olycka, Rental car",2022,2022-09-16,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.041228241270539,0.0,0.0,0.0,1,0,0,0
